========================================================================================================================================================================================================================================================================
LOG VIEW: 20260529_15g19p_ukf_log_data.csv
========================================================================================================================================================================================================================================================================
FRAME | TX   | STATUS  | AX        | AY        | GZ        | PX       | PY        | DT       | MASK | D1        | D2        | D3        | D4        | ERR  | AMP1       | AMP2          | AMP3       | AMP4       | SNR1       | SNR2      | SNR3       | SNR4      
   96 |   96 | Update  | -0.371101 |  0.015562 |  0.011724 | 1.760592 |  0.145057 | 0.050000 |   11 |  1.843493 |  8.018062 |  0.000000 | 14.477221 |   78 | 134.347656 |     81.363281 |        nan |  43.652344 | 244.000000 | 63.000000 |   0.000000 | 138.000000
   97 |   97 | Predict | -0.387861 | -0.005986 |  0.012124 | 1.760592 |  0.145057 | 0.050000 |   11 |  1.843493 |  8.018062 |  0.000000 | 14.477221 |   78 | 134.347656 |     81.363281 |        nan |  43.652344 | 244.000000 | 63.000000 |   0.000000 | 138.000000
   98 |   98 | Predict | -0.378284 |  0.009577 |  0.009992 | 1.760592 |  0.145057 | 0.050000 |   11 |  1.843493 |  8.018062 |  0.000000 | 14.477221 |   79 | 134.347656 |     81.363281 |        nan |  43.652344 | 244.000000 | 63.000000 |   0.000000 | 138.000000
   99 |   99 | Predict | -0.360327 |  0.003591 |  0.010259 | 1.760592 |  0.145057 | 0.050000 |   11 |  1.843493 |  8.018062 |  0.000000 | 14.477221 |   80 | 134.347656 |     81.363281 |        nan |  43.652344 | 244.000000 | 63.000000 |   0.000000 | 138.000000
  100 |  100 | Predict | -0.396240 | -0.010774 |  0.010658 | 1.760592 |  0.145057 | 0.050000 |   11 |  1.843493 |  8.018062 |  0.000000 | 14.477221 |   80 | 134.347656 |     81.363281 |        nan |  43.652344 | 244.000000 | 63.000000 |   0.000000 | 138.000000
  101 |  101 | Update  | -0.367510 |  0.011971 |  0.011591 | 1.792587 | -0.071137 | 0.050000 |   11 |  1.924332 |  7.998085 |  0.000000 | 14.647358 |   80 |  95.906250 |     36.117188 |   0.000000 |  24.667969 | 244.000000 | 63.000000 |   0.000000 | 138.000000
  102 |  102 | Predict | -0.380678 |  0.000000 |  0.010392 | 1.792587 | -0.071137 | 0.050000 |   11 |  1.924332 |  7.998085 |  0.000000 | 14.647358 |   81 |  95.906250 |     36.117188 |   0.000000 |  24.667969 | 244.000000 | 63.000000 |   0.000000 | 138.000000
  103 |  103 | Predict | -0.377087 | -0.011971 |  0.009992 | 1.792587 | -0.071137 | 0.050000 |   11 |  1.924332 |  7.998085 |  0.000000 | 14.647358 |   81 |  95.906250 |     36.117188 |   0.000000 |  24.667969 | 244.000000 | 63.000000 |   0.000000 | 138.000000
  104 |  104 | Update  | -0.387861 | -0.007183 |  0.010925 | 1.705366 |  0.500998 | 0.050000 |    7 |  1.857645 |  8.088245 | 11.834970 |  0.000000 |   81 | 117.921875 |     70.207031 |  10.812500 |   0.000000 | 244.000000 | 63.000000 | 138.000000 |   0.000000
  105 |  105 | Predict | -0.367510 | -0.007183 |  0.011325 | 1.705366 |  0.500998 | 0.050000 |    7 |  1.857645 |  8.088245 | 11.834970 |  0.000000 |   82 | 117.921875 |     70.207031 |  10.812500 |   0.000000 | 244.000000 | 63.000000 | 138.000000 |   0.000000
  106 |  106 | Predict | -0.371101 | -0.010774 |  0.011058 | 1.705366 |  0.500998 | 0.050000 |    7 |  1.857645 |  8.088245 | 11.834970 |  0.000000 |   82 | 117.921875 |     70.207031 |  10.812500 |   0.000000 | 244.000000 | 63.000000 | 138.000000 |   0.000000
  107 |  107 | Predict | -0.377087 | -0.022745 |  0.011325 | 1.705366 |  0.500998 | 0.050000 |    7 |  1.857645 |  8.088245 | 11.834970 |  0.000000 |   83 | 117.921875 |     70.207031 |  10.812500 |   0.000000 | 244.000000 | 63.000000 | 138.000000 |   0.000000
  108 |  108 | Predict | -0.383072 | -0.003591 |  0.010792 | 1.705366 |  0.500998 | 0.050000 |    7 |  1.857645 |  8.088245 | 11.834970 |  0.000000 |   84 | 117.921875 |     70.207031 |  10.812500 |   0.000000 | 244.000000 | 63.000000 | 138.000000 |   0.000000
  109 |  109 | Predict | -0.383072 |  0.000000 |  0.009726 | 1.705366 |  0.500998 | 0.050000 |    7 |  1.857645 |  8.088245 | 11.834970 |  0.000000 |   84 | 117.921875 |     70.207031 |  10.812500 |   0.000000 | 244.000000 | 63.000000 | 138.000000 |   0.000000
  110 |  110 | Predict | -0.386664 | -0.014365 |  0.010126 | 1.705366 |  0.500998 | 0.050000 |    7 |  1.857645 |  8.088245 | 11.834970 |  0.000000 |   85 | 117.921875 |     70.207031 |  10.812500 |   0.000000 | 244.000000 | 63.000000 | 138.000000 |   0.000000
  111 |  111 | Predict | -0.377087 | -0.002394 |  0.010658 | 1.705366 |  0.500998 | 0.050000 |    7 |  1.857645 |  8.088245 | 11.834970 |  0.000000 |   86 | 117.921875 |     70.207031 |  10.812500 |   0.000000 | 244.000000 | 63.000000 | 138.000000 |   0.000000
  112 |  112 | Predict | -0.386664 | -0.001197 |  0.008660 | 1.705366 |  0.500998 | 0.050000 |    7 |  1.857645 |  8.088245 | 11.834970 |  0.000000 |   86 | 117.921875 |     70.207031 |  10.812500 |   0.000000 | 244.000000 | 63.000000 | 138.000000 |   0.000000
  113 |  113 | Predict | -0.363919 |  0.002394 |  0.009859 | 1.705366 |  0.500998 | 0.050000 |    7 |  1.857645 |  8.088245 | 11.834970 |  0.000000 |   87 | 117.921875 |     70.207031 |  10.812500 |   0.000000 | 244.000000 | 63.000000 | 138.000000 |   0.000000
  114 |  114 | Update  | -0.377087 |  0.008380 |  0.011058 | 1.812061 |  0.586386 | 0.050000 |    7 |  1.939695 |  7.978007 | 11.759871 | 14.467127 |   87 | 109.074219 |     44.464844 |  13.031250 |  26.183594 | 244.000000 | 63.000000 | 138.000000 | 138.000000
  115 |  115 | Predict | -0.384269 | -0.026336 |  0.010525 | 1.812061 |  0.586386 | 0.050000 |    7 |  1.939695 |  7.978007 | 11.759871 | 14.467127 |   87 | 109.074219 |     44.464844 |  13.031250 |  26.183594 | 244.000000 | 63.000000 | 138.000000 | 138.000000
  116 |  116 | Predict | -0.363919 |  0.003591 |  0.010925 | 1.812061 |  0.586386 | 0.050000 |    7 |  1.939695 |  7.978007 | 11.759871 | 14.467127 |   88 | 109.074219 |     44.464844 |  13.031250 |  26.183594 | 244.000000 | 63.000000 | 138.000000 | 138.000000
  117 |  117 | Predict | -0.380678 | -0.014365 |  0.009593 | 1.812061 |  0.586386 | 0.050000 |    7 |  1.939695 |  7.978007 | 11.759871 | 14.467127 |   89 | 109.074219 |     44.464844 |  13.031250 |  26.183594 | 244.000000 | 63.000000 | 138.000000 | 138.000000
  118 |  118 | Predict | -0.374693 |  0.001197 |  0.010658 | 1.812061 |  0.586386 | 0.050000 |    7 |  1.939695 |  7.978007 | 11.759871 | 14.467127 |   89 | 109.074219 |     44.464844 |  13.031250 |  26.183594 | 244.000000 | 63.000000 | 138.000000 | 138.000000
  119 |  119 | Update  | -0.384269 |  0.000000 |  0.011458 | 1.896201 |  0.522450 | 0.050000 |    7 |  1.993559 |  7.887840 | 11.834970 | 14.427168 |   89 | 118.074219 |     55.988281 |  14.164062 |  30.898438 | 244.000000 | 63.000000 | 138.000000 | 138.000000
  120 |  120 | Predict | -0.389058 | -0.021548 |  0.009593 | 1.896201 |  0.522450 | 0.051000 |    7 |  1.993559 |  7.887840 | 11.834970 | 14.427168 |   90 | 118.074219 |     55.988281 |  14.164062 |  30.898438 | 244.000000 | 63.000000 | 138.000000 | 138.000000
  121 |  121 | Predict | -0.383072 |  0.003591 |  0.011591 | 1.896201 |  0.522450 | 0.050000 |    7 |  1.993559 |  7.887840 | 11.834970 | 14.427168 |   90 | 118.074219 |     55.988281 |  14.164062 |  30.898438 | 244.000000 | 63.000000 | 138.000000 | 138.000000
  122 |  122 | Update  | -0.379481 | -0.002394 |  0.011058 | 1.791056 |  0.138549 | 0.050000 |   11 |  1.957633 |  8.008028 |  0.000000 | 14.477151 |   90 | 133.195312 |     56.871094 |        nan |  25.906250 | 244.000000 | 63.000000 |   0.000000 | 138.000000
  123 |  123 | Update  | -0.369904 | -0.011971 |  0.010792 | 1.745061 |  0.130588 | 0.050000 |   11 |  1.975564 |  8.068263 |  0.000000 | 14.517249 |   90 | 106.230469 |     48.707031 |   0.000000 |  26.273438 | 244.000000 | 63.000000 |   0.000000 | 138.000000
  124 |  124 | Predict | -0.381875 | -0.021548 |  0.012257 | 1.745061 |  0.130588 | 0.050000 |   11 |  1.975564 |  8.068263 |  0.000000 | 14.517249 |   90 | 106.230469 |     48.707031 |   0.000000 |  26.273438 | 244.000000 | 63.000000 |   0.000000 | 138.000000
  125 |  125 | Update  | -0.393846 |  0.014365 |  0.010925 | 1.781438 |  0.515598 | 0.050000 |    7 |  1.951160 |  8.018165 | 11.834967 |  0.000000 |   90 | 147.453125 |     71.699219 |  25.167969 |   0.000000 | 244.000000 | 63.000000 | 138.000000 |   0.000000
  126 |  126 | Predict | -0.381875 | -0.004788 |  0.011858 | 1.781438 |  0.515598 | 0.050000 |    7 |  1.951160 |  8.018165 | 11.834967 |  0.000000 |   91 | 147.453125 |     71.699219 |  25.167969 |   0.000000 | 244.000000 | 63.000000 | 138.000000 |   0.000000
  127 |  127 | Predict | -0.380678 |  0.005986 |  0.011591 | 1.781438 |  0.515598 | 0.050000 |    7 |  1.951160 |  8.018165 | 11.834967 |  0.000000 |   91 | 147.453125 |     71.699219 |  25.167969 |   0.000000 | 244.000000 | 63.000000 | 138.000000 |   0.000000
  128 |  128 | Predict | -0.391452 |  0.000000 |  0.010392 | 1.781438 |  0.515598 | 0.050000 |    7 |  1.951160 |  8.018165 | 11.834967 |  0.000000 |   92 | 147.453125 |     71.699219 |  25.167969 |   0.000000 | 244.000000 | 63.000000 | 138.000000 |   0.000000
  129 |  129 | Predict | -0.381875 | -0.015562 |  0.010925 | 1.781438 |  0.515598 | 0.050000 |    7 |  1.951160 |  8.018165 | 11.834967 |  0.000000 |   93 | 147.453125 |     71.699219 |  25.167969 |   0.000000 | 244.000000 | 63.000000 | 138.000000 |   0.000000
  130 |  130 | Predict | -0.372298 | -0.002394 |  0.010925 | 1.781438 |  0.515598 | 0.050000 |    7 |  1.951160 |  8.018165 | 11.834967 |  0.000000 |   93 | 147.453125 |     71.699219 |  25.167969 |   0.000000 | 244.000000 | 63.000000 | 138.000000 |   0.000000
  131 |  131 | Predict | -0.386664 | -0.002394 |  0.011591 | 1.781438 |  0.515598 | 0.050000 |    7 |  1.951160 |  8.018165 | 11.834967 |  0.000000 |   94 | 147.453125 |     71.699219 |  25.167969 |   0.000000 | 244.000000 | 63.000000 | 138.000000 |   0.000000
  132 |  132 | Update  | -0.386664 | -0.001197 |  0.010259 | 1.814695 |  0.450874 | 0.050000 |    7 |  1.911479 |  7.967968 | 11.895059 | 14.497200 |   94 | 119.843750 |     56.609375 |  11.265625 |  37.972656 | 244.000000 | 63.000000 | 138.000000 | 138.000000
  133 |  133 | Predict | -0.367510 |  0.001197 |  0.009992 | 1.814695 |  0.450874 | 0.050000 |    7 |  1.911479 |  7.967968 | 11.895059 | 14.497200 |   94 | 119.843750 |     56.609375 |  11.265625 |  37.972656 | 244.000000 | 63.000000 | 138.000000 | 138.000000
  134 |  134 | Predict | -0.377087 |  0.000000 |  0.010525 | 1.814695 |  0.450874 | 0.050000 |    7 |  1.911479 |  7.967968 | 11.895059 | 14.497200 |   95 | 119.843750 |     56.609375 |  11.265625 |  37.972656 | 244.000000 | 63.000000 | 138.000000 | 138.000000
  135 |  135 | Update  | -0.380678 | -0.009577 |  0.012257 | 1.786161 |  0.085647 | 0.050000 |   11 |  1.974257 |  8.018069 |  0.000000 | 14.527204 |   95 | 105.140625 |     42.242188 |        nan |  18.601562 | 244.000000 | 63.000000 |   0.000000 | 138.000000
  136 |  136 | Predict | -0.393846 | -0.016759 |  0.011058 | 1.786161 |  0.085647 | 0.050000 |   11 |  1.974257 |  8.018069 |  0.000000 | 14.527204 |   95 | 105.140625 |     42.242188 |        nan |  18.601562 | 244.000000 | 63.000000 |   0.000000 | 138.000000
  137 |  137 | Predict | -0.390255 | -0.001197 |  0.011458 | 1.786161 |  0.085647 | 0.050000 |   11 |  1.974257 |  8.018069 |  0.000000 | 14.527204 |   96 | 105.140625 |     42.242188 |        nan |  18.601562 | 244.000000 | 63.000000 |   0.000000 | 138.000000
  138 |  138 | Update  | -0.373495 | -0.002394 |  0.011058 | 1.818819 |  0.578742 | 0.050000 |    7 |  1.891003 |  7.958025 | 11.759871 | 14.517179 |   96 | 114.601562 |     50.382812 |  15.195312 |  27.921875 | 244.000000 | 63.000000 | 138.000000 | 138.000000
  139 |  139 | Predict | -0.381875 | -0.007183 |  0.009593 | 1.818819 |  0.578742 | 0.050000 |    7 |  1.891003 |  7.958025 | 11.759871 | 14.517179 |   96 | 114.601562 |     50.382812 |  15.195312 |  27.921875 | 244.000000 | 63.000000 | 138.000000 | 138.000000
  140 |  140 | Predict | -0.375890 |  0.001197 |  0.011325 | 1.818819 |  0.578742 | 0.050000 |    7 |  1.891003 |  7.958025 | 11.759871 | 14.517179 |   97 | 114.601562 |     50.382812 |  15.195312 |  27.921875 | 244.000000 | 63.000000 | 138.000000 | 138.000000
  141 |  141 | Update  | -0.374693 |  0.000000 |  0.011724 | 1.805251 |  0.189942 | 0.050000 |   11 |  1.905138 |  7.978010 |  0.000000 | 14.417144 |   97 | 122.566406 |     52.199219 |        nan |  27.410156 | 244.000000 | 63.000000 |   0.000000 | 138.000000
  142 |  142 | Predict | -0.381875 | -0.025139 |  0.010259 | 1.805251 |  0.189942 | 0.050000 |   11 |  1.905138 |  7.978010 |  0.000000 | 14.417144 |   98 | 122.566406 |     52.199219 |        nan |  27.410156 | 244.000000 | 63.000000 |   0.000000 | 138.000000
  143 |  143 | Predict | -0.360327 |  0.015562 |  0.009459 | 1.805251 |  0.189942 | 0.050000 |   11 |  1.905138 |  7.978010 |  0.000000 | 14.417144 |   98 | 122.566406 |     52.199219 |        nan |  27.410156 | 244.000000 | 63.000000 |   0.000000 | 138.000000
  144 |  144 | Update  | -0.375890 | -0.019154 |  0.011991 | 1.726644 |  0.154365 | 0.050000 |   11 |  1.881967 |  8.068167 |  0.000000 | 14.497200 |   98 | 116.000000 |     48.035156 |   0.000000 |  22.285156 | 244.000000 | 63.000000 |   0.000000 | 138.000000
  145 |  145 | Predict | -0.363919 | -0.005986 |  0.011325 | 1.726644 |  0.154365 | 0.050000 |   11 |  1.881967 |  8.068167 |  0.000000 | 14.497200 |   99 | 116.000000 |     48.035156 |   0.000000 |  22.285156 | 244.000000 | 63.000000 |   0.000000 | 138.000000
  146 |  146 | Predict | -0.374693 |  0.000000 |  0.010792 | 1.726644 |  0.154365 | 0.050000 |   11 |  1.881967 |  8.068167 |  0.000000 | 14.497200 |   99 | 116.000000 |     48.035156 |   0.000000 |  22.285156 | 244.000000 | 63.000000 |   0.000000 | 138.000000
  147 |  147 | Predict | -0.383072 |  0.011971 |  0.011058 | 1.726644 |  0.154365 | 0.050000 |   11 |  1.881967 |  8.068167 |  0.000000 | 14.497200 |  100 | 116.000000 |     48.035156 |   0.000000 |  22.285156 | 244.000000 | 63.000000 |   0.000000 | 138.000000
  148 |  148 | Predict | -0.369904 |  0.003591 |  0.011458 | 1.726644 |  0.154365 | 0.050000 |   11 |  1.881967 |  8.068167 |  0.000000 | 14.497200 |  100 | 116.000000 |     48.035156 |   0.000000 |  22.285156 | 244.000000 | 63.000000 |   0.000000 | 138.000000
  149 |  149 | Update  | -0.379481 |  0.007183 |  0.011991 | 1.778942 |  0.048643 | 0.050000 |   11 |  1.853849 |  7.998088 |  0.000000 | 14.547252 |  100 | 124.644531 |     62.796875 |        nan |  31.316406 | 244.000000 | 63.000000 |   0.000000 | 138.000000
  150 |  150 | Update  | -0.396240 |  0.009577 |  0.010792 | 1.744373 |  0.195297 | 0.050000 |   11 |  1.930704 |  8.058230 |  0.000000 | 14.457171 |  100 | 102.652344 |     48.531250 |   0.000000 |  20.148438 | 244.000000 | 63.000000 |   0.000000 | 138.000000
  151 |  151 | Predict | -0.383072 | -0.002394 |  0.011325 | 1.744373 |  0.195297 | 0.050000 |   11 |  1.930704 |  8.058230 |  0.000000 | 14.457171 |  100 | 102.652344 |     48.531250 |   0.000000 |  20.148438 | 244.000000 | 63.000000 |   0.000000 | 138.000000
  152 |  152 | Update  | -0.397437 | -0.001197 |  0.011991 | 1.781262 |  0.192578 | 0.050000 |   11 |  1.949886 |  8.018068 |  0.000000 | 14.437123 |  100 |  84.796875 |     36.203125 |        nan |  25.164062 | 244.000000 | 63.000000 |   0.000000 | 138.000000
  153 |  153 | Predict | -0.371101 | -0.009577 |  0.011458 | 1.781262 |  0.192578 | 0.050000 |   11 |  1.949886 |  8.018068 |  0.000000 | 14.437123 |  101 |  84.796875 |     36.203125 |        nan |  25.164062 | 244.000000 | 63.000000 |   0.000000 | 138.000000
  154 |  154 | Predict | -0.381875 |  0.010774 |  0.010525 | 1.781262 |  0.192578 | 0.050000 |   11 |  1.949886 |  8.018068 |  0.000000 | 14.437123 |  101 |  84.796875 |     36.203125 |        nan |  25.164062 | 244.000000 | 63.000000 |   0.000000 | 138.000000
  155 |  155 | Predict | -0.387861 |  0.001197 |  0.010525 | 1.781262 |  0.192578 | 0.050000 |   11 |  1.949886 |  8.018068 |  0.000000 | 14.437123 |  102 |  84.796875 |     36.203125 |        nan |  25.164062 | 244.000000 | 63.000000 |   0.000000 | 138.000000
  156 |  156 | Predict | -0.381875 | -0.014365 |  0.010792 | 1.781262 |  0.192578 | 0.050000 |   11 |  1.949886 |  8.018068 |  0.000000 | 14.437123 |  103 |  84.796875 |     36.203125 |        nan |  25.164062 | 244.000000 | 63.000000 |   0.000000 | 138.000000
  157 |  157 | Predict | -0.377087 | -0.007183 |  0.009193 | 1.781262 |  0.192578 | 0.050000 |   11 |  1.949886 |  8.018068 |  0.000000 | 14.437123 |  103 |  84.796875 |     36.203125 |        nan |  25.164062 | 244.000000 | 63.000000 |   0.000000 | 138.000000
  158 |  158 | Update  | -0.372298 | -0.007183 |  0.011724 | 1.803549 |  0.289582 | 0.050000 |   11 |  1.853709 |  7.967971 |  0.000000 | 14.326994 |  103 | 162.335938 |     74.906250 |        nan |  31.441406 | 244.000000 | 63.000000 |   0.000000 | 138.000000
  159 |  159 | Predict | -0.369904 | -0.009577 |  0.010525 | 1.803549 |  0.289582 | 0.051000 |   11 |  1.853709 |  7.967971 |  0.000000 | 14.326994 |  104 | 162.335938 |     74.906250 |        nan |  31.441406 | 244.000000 | 63.000000 |   0.000000 | 138.000000
  160 |  160 | Predict | -0.380678 | -0.003591 |  0.010792 | 1.803549 |  0.289582 | 0.050000 |   11 |  1.853709 |  7.967971 |  0.000000 | 14.326994 |  104 | 162.335938 |     74.906250 |        nan |  31.441406 | 244.000000 | 63.000000 |   0.000000 | 138.000000
  161 |  161 | Update  | -0.371101 | -0.004788 |  0.012391 | 1.818826 |  0.447688 | 0.050000 |    7 |  1.891037 |  7.958024 | 11.895059 | 14.507154 |  104 | 100.355469 |     48.531250 |  16.730469 |  25.035156 | 244.000000 | 63.000000 | 138.000000 | 138.000000
  162 |  162 | Update  | -0.392649 | -0.004788 |  0.010525 | 1.841829 |  0.180958 | 0.050000 |   11 |  1.883243 |  7.927907 |  0.000000 | 14.397094 |  104 | 136.785156 |     86.781250 |        nan |  46.406250 | 244.000000 | 63.000000 |   0.000000 | 138.000000
  163 |  163 | Predict | -0.365116 | -0.016759 |  0.010792 | 1.841829 |  0.180958 | 0.050000 |   11 |  1.883243 |  7.927907 |  0.000000 | 14.397094 |  104 | 136.785156 |     86.781250 |        nan |  46.406250 | 244.000000 | 63.000000 |   0.000000 | 138.000000
  164 |  164 | Update  | -0.373495 | -0.004788 |  0.010792 | 1.788568 |  0.226849 | 0.050000 |   11 |  1.903862 |  7.998090 |  0.000000 | 14.397025 |  104 | 114.710938 |     72.929688 |        nan |  40.906250 | 244.000000 | 63.000000 |   0.000000 | 138.000000
  165 |  165 | Update  | -0.381875 |  0.001197 |  0.010925 | 1.797071 |  0.443337 | 0.050000 |    7 |  1.862752 |  7.978009 | 11.895059 | 14.527204 |  104 |  74.164062 |     44.750000 |   9.628906 |  18.957031 | 244.000000 | 63.000000 | 138.000000 | 138.000000
  166 |  166 | Predict | -0.369904 | -0.014365 |  0.010525 | 1.797071 |  0.443337 | 0.050000 |    7 |  1.862752 |  7.978009 | 11.895059 | 14.527204 |  104 |  74.164062 |     44.750000 |   9.628906 |  18.957031 | 244.000000 | 63.000000 | 138.000000 | 138.000000
  167 |  167 | Predict | -0.378284 |  0.000000 |  0.011058 | 1.797071 |  0.443337 | 0.050000 |    7 |  1.862752 |  7.978009 | 11.895059 | 14.527204 |  105 |  74.164062 |     44.750000 |   9.628906 |  18.957031 | 244.000000 | 63.000000 | 138.000000 | 138.000000
  168 |  168 | Predict | -0.381875 | -0.005986 |  0.010925 | 1.797071 |  0.443337 | 0.050000 |    7 |  1.862752 |  7.978009 | 11.895059 | 14.527204 |  106 |  74.164062 |     44.750000 |   9.628906 |  18.957031 | 244.000000 | 63.000000 | 138.000000 | 138.000000
  169 |  169 | Predict | -0.357933 |  0.003591 |  0.010925 | 1.797071 |  0.443337 | 0.050000 |    7 |  1.862752 |  7.978009 | 11.895059 | 14.527204 |  106 |  74.164062 |     44.750000 |   9.628906 |  18.957031 | 244.000000 | 63.000000 | 138.000000 | 138.000000
  170 |  170 | Predict | -0.373495 | -0.016759 |  0.010126 | 1.797071 |  0.443337 | 0.050000 |    7 |  1.862752 |  7.978009 | 11.895059 | 14.527204 |  107 |  74.164062 |     44.750000 |   9.628906 |  18.957031 | 244.000000 | 63.000000 | 138.000000 | 138.000000
  171 |  171 | Predict | -0.377087 | -0.001197 |  0.011058 | 1.797071 |  0.443337 | 0.050000 |    7 |  1.862752 |  7.978009 | 11.895059 | 14.527204 |  108 |  74.164062 |     44.750000 |   9.628906 |  18.957031 | 244.000000 | 63.000000 | 138.000000 | 138.000000
